link,lat,lon
https://www.pisos.com/comprar/piso-recoletos28001-52522604872_101800/,40.4222714,-3.6856101
https://www.pisos.com/comprar/piso-fuentelarreina28035-52541615014_101800/,40.475067772,-3.745374328
https://www.pisos.com/comprar/piso-casco_historico_de_barajas-52568537260_100200/,40.4735485,-3.5748617
https://www.pisos.com/comprar/chalet-club_de_golf_molino_de_la_hoz28290-38398173922_102100/,40.5468821,-3.9005361
https://www.pisos.com/comprar/piso-salamanca_castellana28001-38409154902_513662/,40.4274917,-3.6772773
https://www.pisos.com/comprar/piso-abantos_monte_carmelo_el_rosario-52593080374_100500/,40.5957386,-4.1458921
https://www.pisos.com/comprar/piso-san_blas_hellin28037-52589162488_103800/,40.4395123,-3.6625982
https://www.pisos.com/comprar/piso-barrio_de_salamanca_lista28006-52550410708_100500/,40.4363322,-3.6775248
https://www.pisos.com/comprar/atico-casa_de_campo28011-47520501425_100900/,40.3646398,-3.7516182
https://www.pisos.com/comprar/piso-ciudad_lineal_pueblo_nuevo28017-51712237445_100200/,40.4347407,-3.6404033
https://www.pisos.com/comprar/casa_adosada-el_alamo_centro_urbano-51689271663_100200/,40.2318664,-3.981685
https://www.pisos.com/comprar/piso-goya28009-51673243722_100500/,40.4248127,-3.6723875
https://www.pisos.com/comprar/chalet-los_molinos_centro_urbano-38362515473_993204/,40.7285693,-4.0792943
https://www.pisos.com/comprar/chalet-villaviciosa_de_odon_centro-50055978038_100500/,40.358808278,-3.896721912
https://www.pisos.com/comprar/chalet_pareado-fuencarral_el_pardo_el_pardo28048-50837933612_998787/,40.5200294,-3.7786629
https://www.pisos.com/comprar/chalet-castillo_campodon-49212089375_100500/,40.3635394,-3.8773414
https://www.pisos.com/comprar/piso-chamberi_arapiles28015-52562588985_100200/,40.4327029,-3.705499
https://www.pisos.com/comprar/casa_unifamiliar-el_boalo-51755472773_101000/,40.713309857,-3.921048901
https://www.pisos.com/comprar/piso-carabana_centro_urbano-50909790996_100200/,40.2559987,-3.2391759
https://www.pisos.com/comprar/piso-salamanca_castellana28006-50930341273_106700/,40.4335939,-3.6809514
https://www.pisos.com/comprar/casa_adosada-patones_centro_urbano-50846241962_101000/,40.8533576,-3.4872277
