index,titulo_y,ubicacion_y,precio_num,habitaciones_num,baños_num,metros_num,superficie_construida_num,superficie_util_num,link,url,lat,lon
1980,Piso en calle del Arenal,Sol (Distrito Centro. Madrid Capital),2900.0,2.0,1.0,55.0,55.0,54.0,https://www.pisos.com/alquilar/piso-sol_barrio28013-51697012901_100500/,https://www.pisos.com/alquilar/piso-sol_barrio28013-51697012901_100500/,40.4177097,-3.7078699
1981,Piso en Casco Antiguo Majadahonda,Casco Antiguo (Majadahonda),1300.0,3.0,1.0,80.0,,,https://www.pisos.com/alquilar/piso-majadahonda_casco_antiguo28220-53354894874_108900/,https://www.pisos.com/alquilar/piso-majadahonda_casco_antiguo28220-53354894874_108900/,,
1991,"Piso en calle de la Virgen de la Paz, nº .",Concepción (Distrito Ciudad Lineal. Madrid Capital),1350.0,1.0,1.0,100.0,100.0,100.0,https://www.pisos.com/alquilar/piso-concepcion-53379910208_109300/,https://www.pisos.com/alquilar/piso-concepcion-53379910208_109300/,40.434398,-3.6594693
1993,"Piso en calle de Sánchez Pacheco, nº .",Ciudad Jardín (Distrito Chamartín. Madrid Capital),1000.0,1.0,1.0,34.0,,,https://www.pisos.com/alquilar/piso-chamartin_ciudad_jardin28002-52562239818_109300/,https://www.pisos.com/alquilar/piso-chamartin_ciudad_jardin28002-52562239818_109300/,,
1996,Apartamento en Valverde,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),730.0,1.0,1.0,48.0,48.0,45.0,https://www.pisos.com/alquilar/apartamento-fuencarral_el_pardo_valverde28034-16755913201_516598/,https://www.pisos.com/alquilar/apartamento-fuencarral_el_pardo_valverde28034-16755913201_516598/,40.4972031,-3.6906884
2000,Piso en Castillejos,Castillejos (Distrito Tetuán. Madrid Capital),1500.0,2.0,1.0,59.0,59.0,,https://www.pisos.com/alquilar/piso-castillejos28020-53388114079_100200/,https://www.pisos.com/alquilar/piso-castillejos28020-53388114079_100200/,40.4563752,-3.6965254
2001,Estudio en Embajadores-Lavapiés,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),1300.0,1.0,60.0,,60.0,,https://www.pisos.com/alquilar/estudio-centro_embajadores_lavapies28012-53410292464_104700/,https://www.pisos.com/alquilar/estudio-centro_embajadores_lavapies28012-53410292464_104700/,40.4104292,-3.7035986
2004,Loft en Polígono Industrial Sur,Ciudalcampo-Fuente del Fresno (San Sebastián de los Reyes),850.0,1.0,35.0,,35.0,,https://www.pisos.com/alquilar/loft-ciudalcampo_fuente_del_fresno28703-53415277059_108900/,https://www.pisos.com/alquilar/loft-ciudalcampo_fuente_del_fresno28703-53415277059_108900/,40.54579,-3.6063075
2005,Apartamento en calle de Beatriz Galindo,Dehesa Vieja-Puente Cultural (San Sebastián de los Reyes),1484.0,3.0,2.0,94.0,94.0,,https://www.pisos.com/alquilar/apartamento-dehesa_vieja_puente_cultural28702-53415115969_100500/,https://www.pisos.com/alquilar/apartamento-dehesa_vieja_puente_cultural28702-53415115969_100500/,40.5629768,-3.6247607
2006,Piso en Numancia,Numancia (Distrito Puente de Vallecas. Madrid Capital),1200.0,3.0,1.0,59.0,59.0,,https://www.pisos.com/alquilar/piso-numancia28038-50901992927_100500/,https://www.pisos.com/alquilar/piso-numancia28038-50901992927_100500/,40.3973921,-3.6578094
2012,Piso en Los Ángeles,Los Ángeles (Distrito Villaverde. Madrid Capital),1230.0,3.0,1.0,63.0,63.0,,https://www.pisos.com/alquilar/piso-villaverde_los_angeles28041-53356157619_100500/,https://www.pisos.com/alquilar/piso-villaverde_los_angeles28041-53356157619_100500/,40.3514706,-3.6944628
2016,"Piso en calle de las Viñas del Río, 12",Butarque (Distrito Villaverde. Madrid Capital),975.0,1.0,1.0,56.0,56.0,,https://www.pisos.com/alquilar/piso-butarque28021-40889001230_100500/,https://www.pisos.com/alquilar/piso-butarque28021-40889001230_100500/,40.3401,-3.6794
2018,Casa en Hispanoamérica,Hispanoamérica (Distrito Chamartín. Madrid Capital),4750.0,4.0,4.0,286.0,286.0,,https://www.pisos.com/alquilar/casa-chamartin_hispanoamerica28016-47562654039_101800/,https://www.pisos.com/alquilar/casa-chamartin_hispanoamerica28016-47562654039_101800/,40.4541972,-3.679374
2021,Piso en calle del Conde de Romanones,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),1195.0,2.0,1.0,70.0,70.0,,https://www.pisos.com/alquilar/piso-centro_embajadores_lavapies28012-52561037752_108900/,https://www.pisos.com/alquilar/piso-centro_embajadores_lavapies28012-52561037752_108900/,40.4133565,-3.7049475
2022,Apartamento en calle de Francos Rodríguez,Berruguete (Distrito Tetuán. Madrid Capital),1100.0,1.0,1.0,41.0,41.0,40.0,https://www.pisos.com/alquilar/apartamento-berruguete28039-53390712105_100500/,https://www.pisos.com/alquilar/apartamento-berruguete28039-53390712105_100500/,40.4569939,-3.7087091
2026,Piso en Avanzada-La Cueva,Avanzada-La Cueva (Fuenlabrada),1065.0,3.0,1.0,60.0,60.0,,https://www.pisos.com/alquilar/piso-avanzada_la_cueva28945-53415010485_100500/,https://www.pisos.com/alquilar/piso-avanzada_la_cueva28945-53415010485_100500/,40.2855776,-3.7929043
2030,Piso en La Paz,La Paz (Distrito Fuencarral-El Pardo. Madrid Capital),1850.0,3.0,2.0,141.0,,,https://www.pisos.com/alquilar/piso-fuencarral_el_pardo_la_paz28029-53375312536_100500/,https://www.pisos.com/alquilar/piso-fuencarral_el_pardo_la_paz28029-53375312536_100500/,,
2034,Piso en Mejorada del Campo,Mejorada del Campo,950.0,2.0,1.0,85.0,85.0,,https://www.pisos.com/alquilar/piso-mejorada_del_campo_centro_urbano-52557352852_108900/,https://www.pisos.com/alquilar/piso-mejorada_del_campo_centro_urbano-52557352852_108900/,40.3992449,-3.4858789
2039,Piso en Brunete,Brunete,1250.0,2.0,1.0,123.0,123.0,,https://www.pisos.com/alquilar/piso-brunete_centro_urbano-52534889624_101800/,https://www.pisos.com/alquilar/piso-brunete_centro_urbano-52534889624_101800/,40.4025249,-3.996231
2041,Estudio en calle de Santa Polonia,Cortes-Huertas (Distrito Centro. Madrid Capital),900.0,1.0,45.0,,45.0,38.0,https://www.pisos.com/alquilar/estudio-cortes_huertas28014-45882052808_100500/,https://www.pisos.com/alquilar/estudio-cortes_huertas28014-45882052808_100500/,40.4127986,-3.697416
2044,Piso en Los Satélites-Roza Martín,Los Satélites-Roza Martín (Majadahonda),2500.0,3.0,3.0,143.0,143.0,114.0,https://www.pisos.com/alquilar/piso-los_satelites_roza_martin-44247891478_100500/,https://www.pisos.com/alquilar/piso-los_satelites_roza_martin-44247891478_100500/,40.449277316,-3.88579865
2046,"Ático en calle del Pintor Ignacio Zuloaga, 8",Sanchinarro (Distrito Hortaleza. Madrid Capital),1455.0,2.0,1.0,74.0,74.0,,https://www.pisos.com/alquilar/atico-sanchinarro28050-43379253317_100500/,https://www.pisos.com/alquilar/atico-sanchinarro28050-43379253317_100500/,40.4853,-3.65143
2050,Piso en Travesía de la Comadre,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),1390.0,1.0,1.0,58.0,58.0,57.0,https://www.pisos.com/alquilar/piso-centro_embajadores_lavapies28012-52505510886_100500/,https://www.pisos.com/alquilar/piso-centro_embajadores_lavapies28012-52505510886_100500/,40.4108675,-3.7039319
2051,Piso en El Soto - Coveta,Oeste (Móstoles),975.0,2.0,1.0,95.0,95.0,,https://www.pisos.com/alquilar/piso-mostoles_oeste28935-53377284885_108900/,https://www.pisos.com/alquilar/piso-mostoles_oeste28935-53377284885_108900/,40.3267687,-3.8794289
2053,Piso en Casco Histórico de Barajas,Casco Histórico de Barajas (Distrito Barajas. Madrid Capital),1090.0,2.0,1.0,48.0,48.0,,https://www.pisos.com/alquilar/piso-casco_historico_de_barajas-24169188029_100500/,https://www.pisos.com/alquilar/piso-casco_historico_de_barajas-24169188029_100500/,40.4700225,-3.5795346
2054,"Piso en calle de Almadén, nº .",Cortes-Huertas (Distrito Centro. Madrid Capital),1300.0,1.0,1.0,56.0,,,https://www.pisos.com/alquilar/piso-cortes_huertas28014-51714826984_109300/,https://www.pisos.com/alquilar/piso-cortes_huertas28014-51714826984_109300/,,
2055,Piso en Zona Pueblo,Pueblo (Pozuelo de Alarcón),1100.0,2.0,2.0,80.0,80.0,,https://www.pisos.com/alquilar/piso-pueblo28223-53367603513_108900/,https://www.pisos.com/alquilar/piso-pueblo28223-53367603513_108900/,40.4360446,-3.8125636
2060,Piso en Amposta,Amposta (Distrito San Blas. Madrid Capital),1290.0,3.0,1.0,72.0,72.0,,https://www.pisos.com/alquilar/piso-san_blas_amposta-53431921607_100500/,https://www.pisos.com/alquilar/piso-san_blas_amposta-53431921607_100500/,40.426201,-3.6216517
2063,Piso en Manzanares El Real,Manzanares el Real,780.0,2.0,1.0,67.0,67.0,,https://www.pisos.com/alquilar/piso-manzanares_el_real_centro_urbano-51723252777_108900/,https://www.pisos.com/alquilar/piso-manzanares_el_real_centro_urbano-51723252777_108900/,40.7259589,-3.8635605
2064,Piso en Vergel - Las Olivas,Centro (Aranjuez),895.0,3.0,2.0,126.0,,,https://www.pisos.com/alquilar/piso-aranjuez_centro-53341540479_108900/,https://www.pisos.com/alquilar/piso-aranjuez_centro-53341540479_108900/,,
2066,Piso en Valdelacasa,Valdelacasa (Alcobendas),2500.0,1.0,2.0,140.0,140.0,130.0,https://www.pisos.com/alquilar/piso-alcobendas_valdelacasa-50080392552_100500/,https://www.pisos.com/alquilar/piso-alcobendas_valdelacasa-50080392552_100500/,40.5350097,-3.6541868
2071,Estudio en Sol,Sol (Distrito Centro. Madrid Capital),1200.0,1.0,30.0,,30.0,,https://www.pisos.com/alquilar/estudio-sol_barrio28013-52512575852_104700/,https://www.pisos.com/alquilar/estudio-sol_barrio28013-52512575852_104700/,40.419853738,-3.701761723
2075,Piso en Ciudad 70,Ciudad 70 (Coslada),900.0,3.0,1.0,88.0,,,https://www.pisos.com/alquilar/piso-ciudad_70-53403249669_106700/,https://www.pisos.com/alquilar/piso-ciudad_70-53403249669_106700/,,
2080,Piso en Ventas,Ventas (Distrito Ciudad Lineal. Madrid Capital),1190.0,1.0,61.0,,61.0,,https://www.pisos.com/alquilar/piso-ventas28017-43372841926_100200/,https://www.pisos.com/alquilar/piso-ventas28017-43372841926_100200/,40.4252619,-3.6533294
2082,"Piso en Paseo de la Castellana, nº .",Recoletos (Distrito Barrio de Salamanca. Madrid Capital),2190.0,2.0,2.0,95.0,,,https://www.pisos.com/alquilar/piso-recoletos28046-52546324634_109300/,https://www.pisos.com/alquilar/piso-recoletos28046-52546324634_109300/,,
2084,Estudio en La Oliva,Sevilla la Nueva,325.0,4.0,1.0,88.0,88.0,,https://www.pisos.com/alquilar/estudio-sevilla_la_nueva_centro_urbano-53403689386_109300/,https://www.pisos.com/alquilar/estudio-sevilla_la_nueva_centro_urbano-53403689386_109300/,40.346522361,-4.028180418
2086,Piso en calle Corredera Alta de San Pablo,Universidad-Malasaña (Distrito Centro. Madrid Capital),1599.0,1.0,1.0,54.0,54.0,46.0,https://www.pisos.com/alquilar/piso-universidad_malasana28004-46695547912_100500/,https://www.pisos.com/alquilar/piso-universidad_malasana28004-46695547912_100500/,40.425347,-3.7018515
2096,Piso en Fuenlabrada Centro,Centro-Arroyo-La Fuente (Fuenlabrada),1050.0,3.0,2.0,85.0,85.0,,https://www.pisos.com/alquilar/piso-centro_arroyo_la_fuente28944-52584603487_108900/,https://www.pisos.com/alquilar/piso-centro_arroyo_la_fuente28944-52584603487_108900/,40.2839283,-3.7912184
2097,Ático en Embajadores-Lavapiés,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),3150.0,3.0,3.0,104.0,,,https://www.pisos.com/alquilar/atico-centro_embajadores_lavapies28005-52597561571_100500/,https://www.pisos.com/alquilar/atico-centro_embajadores_lavapies28005-52597561571_100500/,,
2098,"Apartamento en calle de Antonio López, 191",Almendrales (Distrito Usera. Madrid Capital),1250.0,1.0,1.0,61.0,61.0,50.0,https://www.pisos.com/alquilar/apartamento-almendrales28026-52546983302_109800/,https://www.pisos.com/alquilar/apartamento-almendrales28026-52546983302_109800/,40.385292,-3.695741
2102,Piso en Alcobendas Centro,Centro (Alcobendas),850.0,2.0,1.0,60.0,,,https://www.pisos.com/alquilar/piso-alcobendas_centro28100-53385902895_108900/,https://www.pisos.com/alquilar/piso-alcobendas_centro28100-53385902895_108900/,,
2103,Piso en Villayuventus-Renfe,Villayuventus-Renfe (Parla),1095.0,4.0,1.0,87.0,,,https://www.pisos.com/alquilar/piso-villayuventus_renfe28982-41765657119_100500/,https://www.pisos.com/alquilar/piso-villayuventus_renfe28982-41765657119_100500/,,
2108,Dúplex en Goya,Goya (Distrito Salamanca. Madrid Capital),2100.0,1.0,1.0,75.0,75.0,65.0,https://www.pisos.com/alquilar/duplex-goya28009-50024480119_100500/,https://www.pisos.com/alquilar/duplex-goya28009-50024480119_100500/,40.4249842,-3.6759335
2111,"Piso en calle de Fernán Núñez, nº .",Hispanoamérica (Distrito Chamartín. Madrid Capital),2600.0,3.0,2.0,94.0,94.0,94.0,https://www.pisos.com/alquilar/piso-chamartin_hispanoamerica28016-53345963655_109300/,https://www.pisos.com/alquilar/piso-chamartin_hispanoamerica28016-53345963655_109300/,40.4568907,-3.6686467
2115,Ático en calle del Arenal,Sol (Distrito Centro. Madrid Capital),2499.0,1.0,1.0,31.0,31.0,29.0,https://www.pisos.com/alquilar/atico-sol_barrio28013-51684463452_100500/,https://www.pisos.com/alquilar/atico-sol_barrio28013-51684463452_100500/,40.4179021,-3.7085758
2118,Piso en Castellana-Orense,Bellas Vistas (Distrito Tetuán. Madrid Capital),3800.0,3.0,2.0,180.0,180.0,,https://www.pisos.com/alquilar/piso-bellas_vistas28020-52549780739_102100/,https://www.pisos.com/alquilar/piso-bellas_vistas28020-52549780739_102100/,40.4537277,-3.7031762
2119,Piso en Adelfas,Adelfas (Distrito Retiro. Madrid Capital),2000.0,4.0,2.0,115.0,115.0,100.0,https://www.pisos.com/alquilar/piso-adelfas28007-53388134519_100500/,https://www.pisos.com/alquilar/piso-adelfas28007-53388134519_100500/,40.4051437,-3.6671826
2122,Estudio en Villafranca del Castillo,Villafranca del Castillo (Villanueva de la Cañada),650.0,1.0,27.0,,,,https://www.pisos.com/alquilar/estudio-villanueva_de_la_canada_villafranca_del_castillo28-52511359242_104700/,https://www.pisos.com/alquilar/estudio-villanueva_de_la_canada_villafranca_del_castillo28-52511359242_104700/,,
2123,Chalet en Zona Iglesia - Estación,Moralzarzal,2700.0,4.0,3.0,350.0,,,https://www.pisos.com/alquilar/chalet-moralzarzal_centro_urbano-52556374245_100500/,https://www.pisos.com/alquilar/chalet-moralzarzal_centro_urbano-52556374245_100500/,,
2125,Piso en Centro-La Estación-Prado de La Laguna,Centro-La Estación-Prado de La Laguna (San Lorenzo de El Escorial),1600.0,2.0,1.0,59.0,59.0,,https://www.pisos.com/alquilar/piso-centro_la_estacion_prado_de_la_laguna-52572919130_104700/,https://www.pisos.com/alquilar/piso-centro_la_estacion_prado_de_la_laguna-52572919130_104700/,40.5928482,-4.1492151
2131,Apartamento en Arroyo de la Vega,Arroyo de la Vega (La Moraleja),2500.0,2.0,2.0,230.0,230.0,,https://www.pisos.com/alquilar/apartamento-arroyo_de_la_vega28108-53337980898_101800/,https://www.pisos.com/alquilar/apartamento-arroyo_de_la_vega28108-53337980898_101800/,40.538437539,-3.618774126
2133,Estudio en Zofío,Zofío (Distrito Usera. Madrid Capital),550.0,1.0,26.0,,26.0,,https://www.pisos.com/alquilar/estudio-zofio28026-52593012819_104700/,https://www.pisos.com/alquilar/estudio-zofio28026-52593012819_104700/,40.3850262,-3.7125029
2134,Piso en Acacias,Acacias (Distrito Arganzuela. Madrid Capital),2200.0,2.0,2.0,95.0,95.0,81.0,https://www.pisos.com/alquilar/piso-acacias28005-52598838572_100500/,https://www.pisos.com/alquilar/piso-acacias28005-52598838572_100500/,40.40140057,-3.705403717
2136,Piso en Portazgo,Portazgo (Distrito Puente de Vallecas. Madrid Capital),1045.0,2.0,1.0,58.0,58.0,,https://www.pisos.com/alquilar/piso-puente_de_vallecas_portazgo28038-26734297250_100500/,https://www.pisos.com/alquilar/piso-puente_de_vallecas_portazgo28038-26734297250_100500/,40.3878497,-3.6462241
2137,Piso en Atalaya,Nueva España (Distrito Chamartín. Madrid Capital),1350.0,1.0,1.0,52.0,52.0,,https://www.pisos.com/alquilar/piso-nueva_espana28033-52506669206_102100/,https://www.pisos.com/alquilar/piso-nueva_espana28033-52506669206_102100/,40.4598576,-3.676969
2142,Piso en Juan de la Cierva,Juan de la Cierva (Getafe),1250.0,4.0,1.0,71.0,71.0,,https://www.pisos.com/alquilar/piso-getafe_juan_de_la_cierva28903-50834842038_100500/,https://www.pisos.com/alquilar/piso-getafe_juan_de_la_cierva28903-50834842038_100500/,40.3109897,-3.715348
2144,Piso en Foso-Moreras-AGFA,Foso-Moreras-AGFA (Aranjuez),885.0,2.0,1.0,59.0,59.0,,https://www.pisos.com/alquilar/piso-foso_moreras_agfa-52515326222_100500/,https://www.pisos.com/alquilar/piso-foso_moreras_agfa-52515326222_100500/,40.0367946,-3.5947314
2145,Dúplex en Ciudalcampo-Fuente del Fresno,Ciudalcampo-Fuente del Fresno (San Sebastián de los Reyes),1450.0,1.0,1.0,140.0,,,https://www.pisos.com/alquilar/duplex-ciudalcampo_fuente_del_fresno28703-53334031987_100500/,https://www.pisos.com/alquilar/duplex-ciudalcampo_fuente_del_fresno28703-53334031987_100500/,40.545417,-3.613654
2146,Piso en Cuatro Caminos,Cuatro Caminos (Distrito Tetuán. Madrid Capital),5500.0,4.0,3.0,295.0,295.0,262.0,https://www.pisos.com/alquilar/piso-tetuan_cuatro_caminos28046-52597794939_100500/,https://www.pisos.com/alquilar/piso-tetuan_cuatro_caminos28046-52597794939_100500/,40.454101547,-3.691390439
2147,Loft en Chamartin,El Viso (Distrito Chamartín. Madrid Capital),2200.0,1.0,37.0,,37.0,,https://www.pisos.com/alquilar/loft-chamartin_el_viso28002-53425212176_108900/,https://www.pisos.com/alquilar/loft-chamartin_el_viso28002-53425212176_108900/,40.442011369,-3.682685441
2149,Chalet en Villaviciosa de Odón,Pinares Llanos (Villaviciosa de Odón),3500.0,5.0,4.0,193.0,193.0,,https://www.pisos.com/alquilar/chalet-pinares_llanos28670-51714801525_102100/,https://www.pisos.com/alquilar/chalet-pinares_llanos28670-51714801525_102100/,40.3033557,-3.9453308
2153,Estudio en Puerta Bonita,Puerta Bonita (Distrito Carabanchel. Madrid Capital),700.0,1.0,34.0,,34.0,28.0,https://www.pisos.com/alquilar/estudio-puerta_bonita28025-45055723997_516598/,https://www.pisos.com/alquilar/estudio-puerta_bonita28025-45055723997_516598/,40.3773305,-3.7395688
2155,"Piso en Avenida del Mediterráneo, 43",Estrella (Distrito Retiro. Madrid Capital),1500.0,3.0,1.0,93.0,93.0,84.0,https://www.pisos.com/alquilar/piso-retiro_estrella28007-51704992962_100500/,https://www.pisos.com/alquilar/piso-retiro_estrella28007-51704992962_100500/,40.4069,-3.66924
2158,Piso en Alcobendas,Centro (Alcobendas),1700.0,1.0,1.0,100.0,100.0,,https://www.pisos.com/alquilar/piso-alcobendas_centro28108-51752726262_102100/,https://www.pisos.com/alquilar/piso-alcobendas_centro28108-51752726262_102100/,40.545353877,-3.642247015
2159,Estudio en Palacio,Palacio (Distrito Centro. Madrid Capital),1399.0,1.0,30.0,,30.0,,https://www.pisos.com/alquilar/estudio-centro_palacio28013-53348186464_104700/,https://www.pisos.com/alquilar/estudio-centro_palacio28013-53348186464_104700/,40.4231301,-3.7108886
2163,Piso en Palomas,Palacio (Distrito Centro. Madrid Capital),3300.0,4.0,2.0,152.0,152.0,,https://www.pisos.com/alquilar/piso-centro_palacio28005-41753302751_102100/,https://www.pisos.com/alquilar/piso-centro_palacio28005-41753302751_102100/,40.4074414,-3.7115025
2164,Apartamento en calle de Eduardo Adaro,Bellas Vistas (Distrito Tetuán. Madrid Capital),1100.0,1.0,1.0,40.0,40.0,35.0,https://www.pisos.com/alquilar/apartamento-bellas_vistas28039-52592546236_100500/,https://www.pisos.com/alquilar/apartamento-bellas_vistas28039-52592546236_100500/,40.4538138,-3.7110324
2165,"Piso en calle de Albadalejo, nº .",Simancas (Distrito San Blas. Madrid Capital),2200.0,3.0,2.0,170.0,170.0,130.0,https://www.pisos.com/alquilar/piso-san_blas_simancas28037-53336773369_109300/,https://www.pisos.com/alquilar/piso-san_blas_simancas28037-53336773369_109300/,40.4354058,-3.6158061
